non_cs_sentences_surps,cs_sentences_before_cs_surp,cs_sentences_cs_back_surp,cs_sentences_after_cs_surp,sample_zhwiki_surp
,,,,2.8081417
,,,,7.2290716
,,,,4.261901
,,,,7.2233315
,,,,7.1670523
,,,,6.6841683
,,,,6.6978993
,,,,6.8863854
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,6.279171
,,,,4.318821
,,,,7.21781
,,,,7.1670523
,,,,4.735205
,,,,7.089403
,,,,7.1807833
,,,,5.225617
,,,,7.2971773
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,5.4919567
,,,,6.7795906
,,,,5.3477836
,,,,6.370126
,,,,4.4960165
,,,,2.1467798
,,,,6.376107
,,,,4.205868
,,,,6.94559
,,,,4.3877687
,,,,6.9416075
,,,,7.1735477
,,,,4.1803713
,,,,7.2327523
,,,,3.4306083
,,,,7.249384
,,,,4.1759996
,,,,6.609683
,,,,4.1897306
,,,,7.2105746
,,,,4.1803713
,,,,7.239988
,,,,4.1759996
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,4.1759996
,,,,6.4332876
,,,,7.1807833
,,,,4.1666403
,,,,7.239988
,,,,6.3825297
,,,,7.206612
,,,,6.8863854
,,,,7.1807833
,,,,4.1759996
,,,,6.734926
,,,,6.946013
,,,,6.2711697
,,,,5.363799
,,,,4.206515
,,,,5.9779387
,,,,7.209177
,,,,6.8726544
,,,,7.2550206
,,,,4.3877687
,,,,7.2360053
,,,,3.0130775
,,,,6.8926697
,,,,5.258266
,,,,6.038856
,,,,7.2036614
,,,,7.1598167
,,,,5.239348
,,,,6.8142934
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,7.2105746
,,,,3.0268083
,,,,6.26397
,,,,7.7990723
,,,,4.3451495
,,,,6.26397
,,,,4.815255
,,,,7.2105746
,,,,4.4414167
,,,,7.3514414
,,,,6.8726544
,,,,4.3451495
,,,,7.3514414
,,,,6.8726544
,,,,4.3110814
,,,,7.39772
,,,,7.1670523
,,,,6.315496
,,,,7.2095747
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,7.1735477
,,,,4.3110814
,,,,7.3904843
,,,,7.1807833
,,,,4.1759996
,,,,5.486624
,,,,7.198246
,,,,7.1598167
,,,,4.1803713
,,,,7.239988
,,,,4.2973504
,,,,7.3904843
,,,,7.1735477
,,,,7.1807833
,,,,7.1598167
,,,,7.1807833
,,,,4.1759996
,,,,2.6029403
,,,,8.277616
,,,,7.1598167
,,,,7.1807833
,,,,5.225617
,,,,7.289942
,,,,6.572656
,,,,4.1803713
,,,,7.2327523
,,,,6.8863854
,,,,4.3877687
,,,,7.2360053
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,4.3740377
,,,,7.22877
,,,,7.1807833
,,,,6.6841683
,,,,5.696804
,,,,1.0316377
,,,,8.729111
,,,,6.8726544
,,,,6.2199664
,,,,6.572656
,,,,7.1807833
,,,,4.1666403
,,,,6.94559
,,,,5.368113
,,,,7.2971773
,,,,7.1598167
,,,,4.1897306
,,,,7.2105746
,,,,3.4306083
,,,,7.2421484
,,,,4.1803713
,,,,5.9779387
,,,,7.209177
,,,,6.0142055
,,,,6.890692
,,,,7.1807833
,,,,5.0362487
,,,,4.9003644
,,,,7.239988
,,,,7.1598167
,,,,7.1735477
,,,,3.0268083
,,,,7.7176127
,,,,4.1803713
,,,,7.239988
,,,,6.6841683
,,,,6.4350896
,,,,7.1807833
,,,,6.6841683
,,,,4.3877687
,,,,7.22877
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,4.2973504
,,,,7.39772
,,,,7.1598167
,,,,7.1735477
,,,,6.1741686
,,,,4.320222
,,,,2.6029403
,,,,7.3514414
,,,,6.8726544
,,,,4.3451495
,,,,7.3514414
,,,,6.8726544
,,,,5.239348
,,,,6.68905
,,,,7.1807833
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,4.1666403
,,,,6.94559
,,,,3.4306083
,,,,6.7665
,,,,7.240411
,,,,6.8726544
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,3.0130775
,,,,8.200497
,,,,7.1598167
,,,,5.8729563
,,,,7.1842794
,,,,7.1598167
,,,,6.572656
,,,,4.1803713
,,,,7.2327523
,,,,4.3110814
,,,,6.089893
,,,,7.1842794
,,,,7.1670523
,,,,5.3340526
,,,,7.1972737
,,,,6.6978993
,,,,7.1807833
,,,,4.1759996
,,,,4.0562763
,,,,5.9956064
,,,,7.2019415
,,,,7.1807833
,,,,7.1670523
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,7.2327523
,,,,4.3110814
,,,,6.089893
,,,,6.8898816
,,,,7.1807833
,,,,3.7031012
,,,,6.489789
,,,,7.2524996
,,,,7.1807833
,,,,7.1670523
,,,,6.2574387
,,,,4.218522
,,,,4.0562763
,,,,5.9956064
,,,,7.209177
,,,,6.315496
,,,,4.4085164
,,,,7.22877
,,,,7.1807833
,,,,6.315496
,,,,5.7175517
,,,,1.0316377
,,,,8.434713
,,,,7.1807833
,,,,7.1598167
,,,,5.8517585
,,,,6.26907
,,,,6.6978993
,,,,4.249358
,,,,7.21781
,,,,4.1666403
,,,,7.239988
,,,,6.2574387
,,,,7.202339
,,,,4.1803713
,,,,6.757104
,,,,7.240411
,,,,5.8380275
,,,,7.229887
,,,,6.3825297
,,,,6.0279365
,,,,7.196426
,,,,7.1807833
,,,,6.8726544
,,,,3.4306083
,,,,7.2421484
,,,,7.1807833
,,,,3.0130775
,,,,7.310274
,,,,6.590324
,,,,6.8863854
,,,,4.3451495
,,,,6.5755897
,,,,4.5934067
,,,,6.9234123
,,,,7.1807833
,,,,5.603872
,,,,4.315228
,,,,6.914836
,,,,4.34258
,,,,7.2683387
,,,,6.572656
,,,,5.642432
,,,,4.213393
,,,,7.2327523
,,,,6.572656
,,,,6.3962607
,,,,7.1807833
,,,,7.1598167
,,,,4.503566
,,,,7.1987634
,,,,6.8863854
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,4.1803713
,,,,7.2327523
,,,,6.060141
,,,,7.53652
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,3.0130775
,,,,8.193261
,,,,6.572656
,,,,6.8863854
,,,,4.3110814
,,,,7.39772
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,4.1759996
,,,,4.0562763
,,,,7.2576556
,,,,7.1670523
,,,,6.2062354
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,7.1598167
,,,,4.3877687
,,,,6.9416075
,,,,6.8863854
,,,,7.1807833
,,,,3.4168775
,,,,7.249384
,,,,7.1670523
,,,,3.0130775
,,,,8.193261
,,,,6.572656
,,,,6.8863854
,,,,6.572656
,,,,5.9199853
,,,,7.1735477
,,,,4.1897306
,,,,6.9234123
,,,,3.4306083
,,,,7.2421484
,,,,6.329227
,,,,4.201119
,,,,7.239988
,,,,6.8726544
,,,,4.1897306
,,,,7.2105746
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,7.239988
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,4.3740377
,,,,7.2360053
,,,,4.3740377
,,,,7.22877
,,,,4.3877687
,,,,7.2360053
,,,,5.683073
,,,,7.4086742
,,,,4.1666403
,,,,7.239988
,,,,6.8726544
,,,,7.1807833
,,,,3.7031012
,,,,7.1950088
,,,,6.8726544
,,,,3.0268083
,,,,7.310274
,,,,7.198451
,,,,4.1759996
,,,,7.2105746
,,,,7.1735477
,,,,6.572656
,,,,5.239348
,,,,4.557811
,,,,7.3514414
,,,,6.8726544
,,,,4.3451495
,,,,7.3514414
,,,,6.8726544
,,,,7.1807833
,,,,4.2973504
,,,,7.39772
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,4.1759996
,,,,4.0562763
,,,,7.2576556
,,,,6.8726544
,,,,6.3962607
,,,,2.8218725
,,,,4.0369763
,,,,2.3714538
,,,,3.047447
,,,,7.221836
,,,,6.572656
,,,,6.8863854
,,,,4.1897306
,,,,7.2105746
,,,,5.25477
,,,,5.7869296
,,,,7.1807833
,,,,7.1670523
,,,,4.1666403
,,,,5.8907514
,,,,7.187388
,,,,5.225617
,,,,6.5919576
,,,,6.329227
,,,,7.199044
,,,,4.1803713
,,,,5.9779387
,,,,7.2019415
,,,,7.1807833
,,,,7.1670523
,,,,6.8726544
,,,,7.1807833
,,,,4.1666403
,,,,7.2327523
,,,,6.572656
,,,,6.8863854
,,,,4.3110814
,,,,6.391105
,,,,7.3112745
,,,,4.1759996
,,,,2.6029403
,,,,7.3514414
,,,,6.8726544
,,,,4.503566
,,,,7.205999
,,,,4.3314185
,,,,5.4220862
,,,,5.954594
,,,,7.310274
,,,,6.2888374
,,,,4.6062064
,,,,4.992592
,,,,1.5607777
,,,,7.2329774
,,,,4.4414167
,,,,5.6586123
,,,,7.055794
,,,,4.4414167
,,,,5.6586123
,,,,3.7130601
,,,,6.3361635
,,,,7.1735477
,,,,7.1735477
,,,,4.587226
,,,,4.61148
,,,,4.7363524
,,,,6.7531214
,,,,7.1735477
,,,,4.587226
,,,,4.61148
,,,,3.9760242
,,,,3.2576816
,,,,7.4153876
,,,,6.2574387
,,,,4.208711
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,4.437929
,,,,7.230368
,,,,7.1670523
,,,,6.315496
,,,,4.2091627
,,,,7.239988
,,,,6.8726544
,,,,6.6978993
,,,,4.1897306
,,,,6.734926
,,,,7.1735477
,,,,4.1803713
,,,,5.852949
,,,,6.813349
,,,,6.8863854
,,,,4.3877687
,,,,7.2360053
,,,,4.3740377
,,,,5.8489666
,,,,7.2160783
,,,,4.3740377
,,,,7.22877
,,,,4.3877687
,,,,7.2360053
,,,,4.3740377
,,,,6.7531214
,,,,4.3877687
,,,,7.22877
,,,,4.3877687
,,,,2.5441709
,,,,7.255808
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,4.5627704
,,,,7.1987634
,,,,7.1735477
,,,,7.1807833
,,,,3.0130775
,,,,8.193261
,,,,7.1735477
,,,,7.1807833
,,,,6.315496
,,,,7.1910334
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,7.239988
,,,,6.8726544
,,,,6.8863854
,,,,3.4306083
,,,,6.954986
,,,,7.1807833
,,,,6.1604376
,,,,3.0268083
,,,,7.7176127
,,,,4.1803713
,,,,7.239988
,,,,7.1670523
,,,,7.1598167
,,,,6.2711697
,,,,4.208711
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,4.4017844
,,,,6.9811764
,,,,7.1807833
,,,,5.225617
,,,,7.0027795
,,,,7.1735477
,,,,3.4306083
,,,,6.954986
,,,,6.8863854
,,,,7.3095484
,,,,7.1670523
,,,,4.1759996
,,,,6.734926
,,,,3.4306083
,,,,6.954986
,,,,4.1803713
,,,,5.932161
,,,,6.8863854
,,,,6.6978993
,,,,7.1807833
,,,,5.580385
,,,,4.2251577
,,,,4.1882257
,,,,7.253673
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,5.3622932
,,,,7.2683387
,,,,5.642432
,,,,4.213393
,,,,7.2327523
,,,,7.1807833
,,,,6.2062354
,,,,6.6978993
,,,,4.1897306
,,,,7.2105746
,,,,6.8863854
,,,,4.3091364
,,,,6.6318607
,,,,6.2199664
,,,,7.1735477
,,,,4.1897306
,,,,7.2105746
,,,,7.1735477
,,,,4.1803713
,,,,2.3974364
,,,,6.4154954
,,,,4.3110814
,,,,7.3904843
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,3.4306083
,,,,7.2421484
,,,,4.1897306
,,,,6.9234123
,,,,3.0268083
,,,,7.5923696
,,,,7.240411
,,,,7.1670523
,,,,4.1666403
,,,,6.757104
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,5.302791
,,,,7.198466
,,,,3.4168775
,,,,7.249384
,,,,7.1598167
,,,,4.1803713
,,,,7.239988
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,3.0808508
,,,,7.2670517
,,,,4.1759996
,,,,6.734926
,,,,6.8863854
,,,,3.0268083
,,,,8.193261
,,,,6.2711697
,,,,6.905366
,,,,7.1807833
,,,,5.516703
,,,,6.8964047
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,2.3974364
,,,,6.972654
,,,,7.1807833
,,,,5.251633
,,,,4.212478
,,,,7.2105746
,,,,7.1807833
,,,,4.4276857
,,,,7.870521
,,,,6.6978993
,,,,7.262256
,,,,6.6841683
,,,,4.1897306
,,,,7.2105746
,,,,6.6978993
,,,,5.043112
,,,,7.3501916
,,,,6.2574387
,,,,6.905366
,,,,7.1735477
,,,,7.1807833
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,4.947908
,,,,7.342956
,,,,6.2711697
,,,,6.905366
,,,,7.1735477
,,,,4.1897306
,,,,7.2105746
,,,,6.2711697
,,,,4.9806194
,,,,7.342956
,,,,7.1735477
,,,,7.1807833
,,,,6.6841683
,,,,6.6978993
,,,,4.1897306
,,,,7.2105746
,,,,6.1741686
,,,,6.8863854
,,,,4.3091364
,,,,7.2327523
,,,,4.961639
,,,,7.342956
,,,,7.1807833
,,,,6.8726544
,,,,4.1803713
,,,,7.239988
,,,,4.1666403
,,,,2.3974364
,,,,7.259816
,,,,7.1807833
,,,,7.1670523
,,,,6.315496
,,,,4.222795
,,,,6.9234123
,,,,3.4306083
,,,,6.7665
,,,,4.2712035
,,,,6.734926
,,,,4.961639
,,,,6.4986353
,,,,7.1735477
,,,,6.2711697
,,,,7.199764
,,,,6.6841683
,,,,6.6978993
,,,,4.1897306
,,,,7.21781
,,,,7.1598167
,,,,4.1897306
,,,,6.609683
,,,,7.1807833
,,,,4.947908
,,,,3.3695629
,,,,7.2670517
,,,,7.1670523
,,,,7.1598167
,,,,4.34258
,,,,6.5703545
,,,,7.1735477
,,,,7.1807833
,,,,6.8726544
,,,,1.7824873
,,,,8.218164
,,,,7.1670523
,,,,6.558925
,,,,4.531871
,,,,6.6543474
,,,,7.2331753
,,,,7.1807833
,,,,4.3740377
,,,,7.2360053
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,4.3740377
,,,,7.22877
,,,,7.1735477
,,,,6.8863854
,,,,4.3877687
,,,,7.2360053
,,,,7.1598167
,,,,5.696804
,,,,7.4086742
,,,,3.0130775
,,,,6.058567
,,,,4.905973
,,,,7.310274
,,,,7.198451
,,,,7.1598167
,,,,6.0279365
,,,,5.0542865
,,,,4.6869736
,,,,7.258542
,,,,4.3877687
,,,,6.7531214
,,,,6.0279365
,,,,7.1778545
,,,,5.0499797
,,,,4.7421236
,,,,7.3099256
,,,,4.9024143
,,,,7.298962
,,,,4.1803713
,,,,2.5549989
,,,,7.285106
,,,,6.6978993
,,,,4.1803713
,,,,4.5627704
,,,,7.205999
,,,,4.1666403
,,,,4.5220523
,,,,2.4100056
,,,,7.2467394
,,,,4.4491167
,,,,4.370899
,,,,7.2327523
,,,,7.1807833
,,,,4.1666403
,,,,6.3303742
,,,,7.2736053
,,,,4.7691526
,,,,5.4150295
,,,,6.896441
,,,,6.6978993
,,,,4.1897306
,,,,7.21781
,,,,4.84412
,,,,1.4161143
,,,,8.118216
,,,,2.2798865
,,,,4.566644
,,,,4.5364733
,,,,7.300194
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,6.6841683
,,,,7.1807833
,,,,6.8726544
,,,,3.0268083
,,,,6.8129935
,,,,7.2726884
,,,,7.1807833
,,,,4.3314185
,,,,6.8129935
,,,,7.2726884
,,,,6.2711697
,,,,4.208711
,,,,7.21781
,,,,7.1670523
,,,,4.1666403
,,,,6.94559
,,,,4.4398465
,,,,7.3904843
,,,,4.1897306
,,,,6.9234123
,,,,6.2199664
,,,,4.894394
,,,,7.344206
,,,,7.1807833
,,,,4.3314185
,,,,7.344206
,,,,7.1807833
,,,,6.558925
,,,,7.1735477
,,,,4.3110814
,,,,7.3904843
,,,,4.1897306
,,,,7.2105746
,,,,6.8863854
,,,,4.3091364
,,,,6.233373
,,,,6.6978993
,,,,7.1735477
,,,,7.1807833
,,,,4.2973504
,,,,5.322586
,,,,5.6260333
,,,,7.2162104
,,,,5.798504
,,,,7.238663
,,,,4.503566
,,,,7.1987634
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,6.1741686
,,,,4.587226
,,,,5.949687
,,,,7.209177
,,,,4.5667963
,,,,1.9095278
,,,,8.003769
,,,,7.1735477
,,,,7.1807833
,,,,4.2973504
,,,,5.322586
,,,,6.5074806
,,,,7.2524996
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,6.572656
,,,,3.0268083
,,,,8.200497
,,,,7.1598167
,,,,7.1807833
,,,,4.2973504
,,,,6.089893
,,,,6.332723
,,,,7.1910334
,,,,4.1759996
,,,,7.21781
,,,,6.558925
,,,,4.239999
,,,,7.239988
,,,,7.1670523
,,,,6.8726544
,,,,4.9116488
,,,,7.346245
,,,,7.1598167
,,,,4.1803713
,,,,5.3139744
,,,,7.1844673
,,,,6.8863854
,,,,4.4398465
,,,,7.3904843
,,,,4.1897306
,,,,7.2105746
,,,,6.8863854
,,,,4.4739146
,,,,3.3079753
,,,,7.7176127
,,,,4.1803713
,,,,7.2327523
,,,,7.1735477
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,6.8726544
,,,,7.1807833
,,,,4.1666403
,,,,5.3139744
,,,,7.1844673
,,,,5.7937446
,,,,4.1897306
,,,,7.2105746
,,,,7.1735477
,,,,4.587226
,,,,4.928314
,,,,4.625217
,,,,3.9760242
,,,,4.419452
,,,,7.2683387
,,,,6.8863854
,,,,5.9805236
,,,,6.935489
,,,,6.7014213
,,,,6.5225925
,,,,7.1807833
,,,,6.4618325
,,,,4.2686825
,,,,7.2105746
,,,,3.0268083
,,,,7.3514414
,,,,4.3314185
,,,,6.8129935
,,,,7.2726884
,,,,7.1807833
,,,,4.7691526
,,,,6.863361
,,,,4.3110814
,,,,6.089893
,,,,7.1842794
,,,,7.1670523
,,,,4.1666403
,,,,6.757104
,,,,6.572656
,,,,4.2104783
,,,,7.2105746
,,,,7.1807833
,,,,5.225617
,,,,5.7105103
,,,,7.2162104
,,,,6.8726544
,,,,3.0268083
,,,,8.200497
,,,,7.1670523
,,,,6.6841683
,,,,6.3962607
,,,,7.3386416
,,,,7.1670523
,,,,7.1670523
,,,,7.1670523
,,,,4.1759996
,,,,7.2105746
,,,,7.1807833
,,,,4.2973504
,,,,6.4881063
,,,,7.2095747
,,,,7.1670523
,,,,6.8726544
,,,,3.716832
,,,,5.6083417
,,,,6.6080832
,,,,7.1735477
,,,,3.0268083
,,,,7.7176127
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,6.8726544
,,,,6.3962607
,,,,7.1735477
,,,,4.34258
,,,,6.4910517
,,,,4.97517
,,,,6.517216
,,,,6.6978993
,,,,3.1082816
,,,,5.470902
,,,,7.231911
,,,,7.1670523
,,,,4.1759996
,,,,7.21781
,,,,5.7452397
,,,,7.202904
,,,,4.1759996
,,,,6.4332876
,,,,7.279415
,,,,4.1666403
,,,,7.239988
,,,,7.1598167
,,,,6.572656
,,,,7.1807833
,,,,4.2973504
,,,,7.39772
,,,,4.1666403
,,,,5.3139744
,,,,7.191703
,,,,4.2973504
,,,,7.39772
,,,,3.7031012
,,,,6.900611
,,,,7.1735477
,,,,4.1803713
,,,,4.8081408
,,,,5.119163
,,,,7.3061976
,,,,7.1670523
,,,,4.1759996
,,,,6.4332876
,,,,7.279415
,,,,4.1666403
,,,,6.3884315
,,,,5.2648444
,,,,7.2971773
,,,,4.1759996
,,,,7.21781
,,,,4.1666403
,,,,7.239988
,,,,7.1670523
,,,,7.1598167
,,,,7.1807833
,,,,6.8726544
,,,,7.1807833
,,,,6.8726544
,,,,4.1897306
,,,,7.21781
,,,,4.1666403
,,,,6.94559
,,,,7.1807833
,,,,6.2062354
,,,,7.1735477
,,,,5.7589707
,,,,3.0489297
,,,,8.200497
,,,,7.1670523
,,,,7.1670523
,,,,7.1598167
,,,,6.8863854
,,,,3.4306083
,,,,7.2421484
,,,,6.3962607
,,,,4.405176
,,,,7.239988
,,,,6.558925
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,6.3825297
,,,,7.1807833
,,,,5.6978006
,,,,4.487109
,,,,7.2683387
,,,,6.2711697
,,,,4.4067492
,,,,7.2360053
,,,,6.2574387
,,,,4.4067492
,,,,7.2360053
,,,,6.2574387
,,,,4.4067492
,,,,7.2360053
,,,,4.3740377
,,,,7.2360053
,,,,7.1670523
,,,,6.2062354
,,,,7.3098736
,,,,7.1670523
,,,,5.3340526
,,,,7.1972737
,,,,7.1807833
,,,,4.1759996
,,,,7.21781
,,,,4.1759996
,,,,7.21781
,,,,3.0130775
,,,,8.193261
,,,,4.34258
,,,,5.5362687
,,,,1.331451
,,,,8.044426
,,,,4.1759996
,,,,7.21781
,,,,7.1670523
,,,,6.8726544
,,,,4.1803713
,,,,6.3884315
,,,,6.4755635
,,,,5.7589707
,,,,4.1897306
,,,,7.2105746
,,,,4.587226
,,,,5.8246975
,,,,7.288997
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,6.5125904
,,,,7.2524996
,,,,4.5805273
,,,,6.92124
,,,,7.1807833
,,,,4.2973504
,,,,7.3904843
,,,,7.1807833
,,,,3.0130775
,,,,7.04765
,,,,6.949664
,,,,7.1807833
,,,,4.1666403
,,,,6.757104
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,6.558925
,,,,7.1735477
,,,,7.1735477
,,,,7.1807833
,,,,7.1598167
,,,,4.1897306
,,,,6.9234123
,,,,4.3091364
,,,,7.239988
,,,,7.1598167
,,,,4.1635075
,,,,7.23814
,,,,6.6978993
,,,,7.2550206
,,,,6.8863854
,,,,7.1735477
,,,,7.1735477
,,,,3.0268083
,,,,7.3514414
,,,,4.3314185
,,,,6.734556
,,,,4.328749
,,,,7.3904843
,,,,7.1807833
,,,,4.1759996
,,,,7.2105746
,,,,6.8863854
,,,,4.3091364
,,,,6.6318607
,,,,6.329227
,,,,5.594116
,,,,7.208975
,,,,7.1735477
,,,,4.1897306
,,,,3.3000994
,,,,4.2427287
,,,,5.3757267
,,,,7.1912303
,,,,7.1735477
,,,,7.1807833
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,5.580385
,,,,7.2162104
,,,,3.7031012
,,,,7.1950088
,,,,7.1670523
,,,,6.3825297
,,,,3.0268083
,,,,8.200497
,,,,4.4585123
,,,,7.255239
,,,,4.1897306
,,,,6.734926
,,,,7.1735477
,,,,7.1807833
,,,,5.225617
,,,,6.11435
,,,,7.1920714
,,,,7.1598167
,,,,6.6978993
,,,,4.93619
,,,,4.225061
,,,,7.239988
,,,,6.558925
,,,,7.1807833
,,,,7.1670523
,,,,4.1759996
,,,,7.2105746
,,,,3.0268083
,,,,8.200497
,,,,4.8836303
,,,,4.2344203
,,,,6.609683
,,,,7.1807833
,,,,4.7691526
,,,,4.9143977
,,,,7.3765655
,,,,4.1897306
,,,,7.21781
,,,,4.573495
,,,,5.48055
,,,,4.584598
,,,,3.9760242
,,,,6.7747717
,,,,6.757527
,,,,7.1807833
,,,,7.1670523
,,,,5.435866
,,,,7.184854
,,,,4.7691526
,,,,7.346245
,,,,5.0919185
,,,,7.205465
,,,,6.1741686
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,3.0130775
,,,,5.5291076
,,,,5.4991817
,,,,7.184854
,,,,4.7691526
,,,,7.3390093
,,,,4.1897306
,,,,7.2105746
,,,,7.1807833
,,,,4.328849
,,,,7.275574
,,,,7.1598167
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,4.0562763
,,,,5.908419
,,,,7.1801524
,,,,7.1735477
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,3.0130775
,,,,6.9384475
,,,,7.2019415
,,,,7.1735477
,,,,4.748936
,,,,7.3765655
,,,,7.1807833
,,,,4.1759996
,,,,3.3000994
,,,,7.2431407
,,,,7.1598167
,,,,5.3477836
,,,,4.2040973
,,,,6.94559
,,,,7.302313
,,,,6.572656
,,,,7.1807833
,,,,3.0130775
,,,,7.3514414
,,,,7.1670523
,,,,4.3314185
,,,,7.3514414
,,,,7.1670523
,,,,3.9532495
,,,,1.4237305
,,,,4.590722
,,,,7.8777566
,,,,4.2973504
,,,,6.5461636
,,,,7.1910334
,,,,7.1598167
,,,,7.1735477
,,,,7.1735477
,,,,7.1807833
,,,,7.1598167
,,,,7.1735477
,,,,4.1897306
,,,,7.21781
,,,,7.1670523
,,,,7.1670523
,,,,4.1666403
,,,,5.112462
,,,,7.327713
,,,,4.328849
,,,,7.275574
,,,,7.1670523
,,,,4.328849
,,,,7.275574
,,,,4.1759996
,,,,7.2105746
,,,,3.0268083
,,,,7.7176127
,,,,4.1897306
,,,,7.2105746
,,,,4.1803713
,,,,7.2327523
,,,,4.3110814
,,,,7.39772
,,,,5.262492
,,,,7.1807833
,,,,7.1598167
,,,,4.1803713
,,,,7.239988
,,,,5.225617
,,,,7.2971773
,,,,7.1670523
,,,,4.1759996
,,,,7.2105746
,,,,3.0268083
,,,,7.344206
,,,,4.3451495
,,,,5.485061
,,,,7.1912155
,,,,4.1897306
,,,,7.2105746
,,,,7.1807833
,,,,7.1670523
,,,,7.1670523
,,,,7.1598167
,,,,4.1897306
,,,,7.21781
,,,,6.8726544
,,,,3.0268083
,,,,8.193261
,,,,7.1807833
,,,,7.1670523
,,,,7.1598167
,,,,6.2711697
,,,,5.9017477
,,,,6.8898816
,,,,5.3477836
,,,,7.2045093
,,,,7.1598167
,,,,4.1803713
,,,,7.239988
,,,,7.1598167
,,,,7.1807833
,,,,7.1670523
,,,,6.3825297
,,,,4.1803713
,,,,7.239988
,,,,6.6841683
,,,,6.572656
,,,,4.1897306
,,,,7.2105746
,,,,3.0268083
,,,,5.3622932
,,,,7.2683387
,,,,7.1735477
,,,,5.3477836
,,,,4.2040973
,,,,6.233373
,,,,6.8863854
,,,,6.6978993
,,,,7.2550206
,,,,1.5060332
,,,,7.235478
,,,,6.6841683
,,,,7.1735477
,,,,7.1807833
,,,,6.2062354
,,,,3.2125907
,,,,7.906099
,,,,4.261844
,,,,7.239988
,,,,7.1670523
,,,,5.3340526
,,,,7.1972737
,,,,7.1735477
,,,,7.1735477
,,,,7.1735477
,,,,7.1807833
,,,,4.1759996
,,,,6.734926
,,,,7.2550206
,,,,6.572656
,,,,7.1735477
,,,,3.0268083
,,,,8.193261
,,,,4.1803713
,,,,7.2327523
,,,,5.742575
,,,,7.2215977
,,,,6.1741686
,,,,7.1735477
,,,,7.1807833
,,,,5.3340526
,,,,4.2134566
,,,,6.609683
,,,,4.1897306
,,,,7.21781
,,,,3.0130775
,,,,7.310274
,,,,7.198451
,,,,7.1598167
,,,,4.4722433
,,,,7.2624745
,,,,4.1759996
,,,,7.2105746
,,,,5.530434
,,,,5.7525945
,,,,6.496311
,,,,4.347058
,,,,7.1950088
,,,,7.1598167
,,,,3.0268083
