,Unnamed: 0,word_freq_zh,cs_word_pos_zh,cs_word_length_zh,ngram_surp_zh,zh_word_index
813,813,9.70013729650634,AD,1,8.1714365,8
814,814,9.05004443079189,NN,2,10.6893095,6
815,815,9.88839784073311,VV,1,8.102508,9
816,816,12.6550995631362,VA,1,15.196944,10
817,817,19.2355192826548,NN,2,20.527994,6
818,818,14.9494881111097,NN,2,16.87779,2
819,819,8.2849017013646,PN,1,14.368263,11
820,820,14.7984297399724,VV,2,17.4753668,5
821,821,10.0426620413562,PN,1,15.5244672,15
822,822,11.5868975198302,AD,1,11.508076,19
823,823,10.6802129329085,VV,1,12.6136706,2
824,824,8.2849017013646,PN,1,15.6979489,4
825,825,3.9353155417727903,DEG,1,4.5230101,6
826,826,11.159704077345,VV,1,12.571126,10
827,827,12.8531668275919,NN,2,13.9504088,5
828,828,34.6447113041096,VV,2,20.8275275,6
829,829,7.40823627459694,VE,1,8.8537207,7
830,830,12.6376638420142,IJ,1,16.731093,11
831,831,8.30053886491148,AD,1,6.6613216,6
832,832,11.4721846033347,NN,2,9.3059809,2
833,833,15.4625206588513,NN,2,16.9772676,8
834,834,12.6376638420142,IJ,1,18.2982742,7
835,835,15.6201965445023,IJ,1,17.229057,11
836,836,11.7469520597779,VV,2,13.506142,2
837,837,3.9353155417727903,DEG,1,4.3566459,2
838,838,3.9353155417727903,DEG,1,4.2016763,4
839,839,3.9353155417727903,DEG,1,5.036159,2
840,840,12.7331898453924,VV,2,16.2866275,1
841,841,3.9353155417727903,DEG,1,5.0406993,10
842,842,10.0950927697239,VA,2,12.5866567,13
843,843,16.6709578918764,NN,1,15.6373839,6
844,844,8.30053886491148,AD,1,5.9398646,3
845,845,12.6376638420142,IJ,1,16.915367,6
846,846,3.9353155417727903,DEG,1,4.6108382,10
